0.025258	0.024892	0.024198	0.024586	0.023532	0.026471	0.026219	0.02677	0.025787	
0.024493	0.028145	0.027397	0.024772	0.025631	0.024861	0.026178	0.024804	0.025625	
0.030218	0.02745	0.028468	0.024985	0.025116	0.024424	0.026082	0.025317	0.026728	
0.027981	0.022471	0.028203	0.028055	0.022623	0.025679	0.025418	0.024597	0.025828	
0.026986	0.024106	0.026165	0.028102	0.025249	0.026018	0.026345	0.024809	0.026092	
0.026708	0.02721	0.026587	0.024179	0.024593	0.026398	0.025597	0.026122	0.026007	
0.030923	0.025256	0.028668	0.026663	0.026465	0.025714	0.025633	0.025611	0.025884	
0.022891	0.025566	0.025736	0.025637	0.027726	0.026478	0.026582	0.025731	0.026565	
0.023652	0.021258	0.028245	0.026413	0.025638	0.024607	0.02584	0.026785	0.025867	
0.029853	0.024246	0.02305	0.025164	0.028648	0.025785	0.025972	0.02658	0.026147	
0.029001	0.022994	0.024001	0.026775	0.025764	0.026163	0.02524	0.02467	0.025948	
0.024005	0.023393	0.027264	0.025518	0.02572	0.024442	0.026327	0.026707	0.026811	
0.024482	0.023389	0.025832	0.024719	0.027084	0.025303	0.026965	0.025891	0.025639	
0.029994	0.030496	0.024304	0.025492	0.024895	0.026071	0.024271	0.026041	0.02592	
0.030703	0.029169	0.02792	0.027858	0.026523	0.026261	0.026393	0.025584	0.025988	
0.026719	0.025181	0.02747	0.025398	0.026112	0.024672	0.026597	0.026674	0.026579	
0.029632	0.024858	0.025611	0.024464	0.02644	0.026859	0.025016	0.024957	0.025241	
0.032423	0.027324	0.026685	0.026064	0.028466	0.025803	0.026556	0.025626	0.026783	
0.023625	0.025881	0.023638	0.0248	0.026319	0.024991	0.02579	0.025975	0.026314	
0.023838	0.027491	0.025903	0.026531	0.026296	0.02559	0.025191	0.026313	0.025418	
0.024712	0.022618	0.025504	0.024983	0.027372	0.025094	0.027427	0.025579	0.025927	
0.025595	0.025458	0.026737	0.025139	0.025706	0.02748	0.02685	0.025851	0.02611	
0.030877	0.024996	0.025083	0.025596	0.028165	0.024873	0.025285	0.026326	0.02626	
0.022542	0.030715	0.025663	0.027016	0.02679	0.025789	0.025828	0.026717	0.025953	
0.023311	0.023912	0.025788	0.026857	0.026859	0.025995	0.028046	0.026345	0.02571	
0.022284	0.027574	0.028774	0.025771	0.026381	0.026536	0.026036	0.025794	0.025854	
0.025777	0.028007	0.021911	0.026246	0.025836	0.025271	0.025073	0.026375	0.026126	
0.024084	0.02565	0.025738	0.025386	0.026194	0.025986	0.025792	0.025849	0.026316	
0.03032	0.023211	0.024737	0.025289	0.026497	0.025714	0.025675	0.026597	0.025835	
0.030995	0.0306	0.025093	0.024063	0.026004	0.026774	0.02595	0.026012	0.025969	
0.026463	0.028121	0.023208	0.024353	0.026826	0.025212	0.026674	0.027255	0.026858	
0.034287	0.021196	0.026635	0.028097	0.030682	0.025272	0.024704	0.026928	0.025485	
0.031279	0.029281	0.024287	0.023631	0.024265	0.027498	0.026654	0.02658	0.025641	
0.026524	0.024529	0.028752	0.025446	0.024935	0.024891	0.025696	0.024376	0.026132	
0.030126	0.023821	0.025482	0.025354	0.025273	0.026415	0.025226	0.026252	0.025585	
0.031651	0.023748	0.025172	0.02618	0.027667	0.025335	0.026097	0.025814	0.025988	
0.020567	0.024759	0.025292	0.027359	0.02566	0.026529	0.026706	0.025703	0.026683	
0.035274	0.025501	0.024307	0.025786	0.026212	0.025908	0.025864	0.02687	0.025215	
0.021892	0.026066	0.029646	0.027826	0.026273	0.025765	0.024328	0.026394	0.025944	
0.027352	0.032748	0.025536	0.026478	0.023834	0.028273	0.026822	0.026412	0.026262	
0.028092	0.027096	0.02834	0.021937	0.026835	0.026882	0.025517	0.026213	0.025566	
0.025047	0.023004	0.028004	0.026355	0.025736	0.025779	0.028104	0.027042	0.026067	
0.03023	0.030936	0.024518	0.025031	0.025471	0.026205	0.025735	0.026395	0.025783	
0.024188	0.029205	0.028928	0.026644	0.025604	0.027547	0.026389	0.026321	0.025863	
0.025409	0.022108	0.024338	0.027823	0.025412	0.026061	0.025382	0.026478	0.025821	
0.022699	0.024304	0.024205	0.026645	0.025938	0.026541	0.024371	0.026732	0.026027	
0.025972	0.024974	0.024021	0.028929	0.025897	0.026442	0.026201	0.025839	0.026205	
0.029276	0.024044	0.030115	0.025093	0.026122	0.024286	0.026998	0.025466	0.025715	
0.022886	0.024401	0.026712	0.026264	0.024765	0.025622	0.027391	0.026863	0.025617	
0.029699	0.027343	0.022998	0.027972	0.023855	0.026413	0.025418	0.026123	0.026006	
0.025175	0.021318	0.026817	0.023123	0.026418	0.024502	0.025854	0.026964	0.026379	
0.028409	0.019872	0.025525	0.024475	0.026826	0.027174	0.025687	0.025773	0.024671	
0.026427	0.027345	0.030772	0.027712	0.023747	0.024727	0.026375	0.026126	0.025531	
0.026074	0.025792	0.026494	0.027351	0.026713	0.025794	0.025873	0.02621	0.026043	
0.029178	0.026066	0.02486	0.024422	0.025888	0.025157	0.025352	0.025079	0.025879	
0.028578	0.027124	0.028555	0.024121	0.029391	0.025229	0.025347	0.025671	0.026327	
0.023029	0.031809	0.024196	0.024411	0.024253	0.026295	0.026952	0.025861	0.02582	
0.037173	0.027106	0.023018	0.028766	0.025731	0.02497	0.026105	0.025285	0.025678	
0.017225	0.027006	0.027546	0.026311	0.025132	0.024101	0.026729	0.025233	0.025882	
0.030239	0.019126	0.02334	0.026218	0.025263	0.025176	0.025791	0.026398	0.025997	
0.03069	0.022238	0.027868	0.026198	0.026231	0.025296	0.025243	0.026912	0.025567	
0.019988	0.023446	0.027733	0.025872	0.024937	0.025843	0.025347	0.025304	0.025643	
0.023515	0.019719	0.026661	0.025582	0.027269	0.026656	0.026213	0.026396	0.026218	
0.023784	0.030996	0.027103	0.027466	0.028291	0.025791	0.026692	0.026314	0.025541	
0.02973	0.025812	0.024444	0.022584	0.023814	0.025433	0.025117	0.025523	0.025474	
0.022163	0.031035	0.026272	0.026779	0.02464	0.024064	0.0271	0.026595	0.026326	
