RR_8444	0.244897959184	0.494871659305	0.571428571429	70
RR_8445	0.244909494996	0.494883314526	0.448028673835	93
RR_8446	0.245071280277	0.495046745547	0.545882352941	85
RR_8447	0.245831037649	0.495813510959	0.451515151515	132
RR_8440	0.242917361043	0.492866473848	0.415841584158	101
RR_8441	0.249228395062	0.499227798767	0.527777777778	72
RR_8442	0.24101010101	0.490927796127	0.566666666667	165
RR_8443	0.240667757287	0.490579002086	0.420731707317	82
RR_8448	0.168216765873	0.410142372687	0.770833333333	112
RR_8449	0.238250915439	0.488109532215	0.505892255892	99
RR_20391	0.204081632653	0.451753951453	0.619047619048	7
RR_21923	0.1875	0.433012701892	0.75	4
RR_21922	0.244897959184	0.494871659305	0.428571428571	7
RR_21921	0.209157127992	0.457336996089	0.370967741935	31
RR_21920	0.0	0.0	1.0	1
RR_21927	0.249307479224	0.499306998974	0.526315789474	19
RR_21926	0.1875	0.433012701892	0.75	4
RR_21925	0.21	0.458257569496	0.7	10
RR_21924	0.0	0.0	1.0	8
RR_21929	0.249527410208	0.499527186655	0.478260869565	23
RR_21928	0.0	0.0	1.0	4
RR_6077	0.226796998388	0.476232084585	0.361138613861	202
RR_6076	0.238585663296	0.488452314249	0.408536585366	82
RR_6075	0.244454504301	0.494423405899	0.574468085106	47
RR_6074	0.210876228074	0.459212617503	0.309253246753	154
RR_23697	0.077863286555	0.279039937204	0.0851063829787	47
RR_6072	0.215680702814	0.464414365426	0.340632603406	137
RR_6071	0.241896219136	0.491829461435	0.498611111111	120
RR_23694	0.0	0.0	0.0	5
RR_23699	0.211202938476	0.45956820873	0.30303030303	33
RR_23698	0.0	0.0	1.0	9
RR_6079	0.148633358385	0.3855299708	0.238283828383	101
RR_6078	0.237039968342	0.486867505942	0.394736842105	133
RR_3247	0.224194135802	0.473491431604	0.399444444444	150
RR_3246	0.23199527745	0.481658880796	0.409090909091	77
RR_3245	0.190808149183	0.436815921394	0.264018691589	214
RR_20347	0.1875	0.433012701892	0.25	8
RR_3243	0.24432557232	0.4942930025	0.439516129032	124
RR_20341	0.122448979592	0.349927106112	0.142857142857	7
RR_3241	0.249167899408	0.499167205862	0.528846153846	104
RR_20343	0.2475	0.497493718553	0.55	20
RR_20348	0.16	0.4	0.2	15
RR_20349	0.222222222222	0.471404520791	0.666666666667	18
RR_3249	0.109375	0.330718913883	0.125	176
RR_3248	0.22648346728	0.475902791839	0.374655647383	121
RR_21699	0.16	0.4	0.8	55
RR_21698	0.222222222222	0.471404520791	0.666666666667	3
RR_21691	0.118906064209	0.344827586207	0.862068965517	29
RR_21690	0.217024221453	0.465858585252	0.394117647059	34
RR_21693	0.224852071006	0.474185692536	0.423076923077	13
RR_21692	0.222222222222	0.471404520791	0.666666666667	9
RR_21695	0.243055555556	0.493006648592	0.583333333333	12
RR_21694	0.222222222222	0.471404520791	0.666666666667	9
RR_21697	0.244897959184	0.494871659305	0.571428571429	7
RR_21696	0.1875	0.433012701892	0.25	20
RR_15498	0.239231043076	0.48911250554	0.396226415094	53
RR_15499	0.15872130102	0.398398419952	0.794642857143	56
RR_15490	0.210455246914	0.458754015692	0.680555555556	36
RR_15491	0.241496598639	0.491423034299	0.47619047619	28
RR_15492	0.199652777778	0.446825220615	0.708333333333	32
RR_15493	0.243055555556	0.493006648592	0.416666666667	12
RR_15494	0.197428833792	0.444329645413	0.712121212121	33
RR_15495	0.244447069943	0.494415887632	0.510869565217	46
RR_15496	0.204081632653	0.451753951453	0.285714285714	28
RR_15497	0.236686390533	0.486504255411	0.615384615385	13
RR_12150	0.227690204622	0.477168947672	0.633986928105	51
RR_12151	0.231788883638	0.481444580028	0.396739130435	92
RR_12152	0.181115123746	0.425576225541	0.272443977591	136
RR_12153	0.233569231688	0.48329000785	0.595628415301	61
RR_12154	0.243352804111	0.493308021535	0.446327683616	59
RR_12155	0.226572261558	0.475996073049	0.65306122449	49
RR_12156	0.222767944336	0.471982991575	0.35234375	64
RR_17389	0.249433106576	0.499432784843	0.52380952381	21
RR_12158	0.244082840237	0.494047406872	0.576923076923	26
RR_17387	0.248520710059	0.498518515262	0.538461538462	13
RR_17384	0.145714285714	0.381725406168	0.8	35
RR_17385	0.14700255102	0.383409117028	0.767857142857	14
RR_17382	0.220033626734	0.469077420831	0.418209876543	54
RR_17383	0.15234375	0.3903123749	0.1875	16
RR_17380	0.148760330579	0.38569460792	0.181818181818	11
RR_17381	0.234375	0.484122918276	0.375	8
RR_15728	0.231199962978	0.480832572709	0.431972789116	49
RR_15729	0.22520661157	0.474559386769	0.621212121212	22
RR_15726	0.0861311983471	0.293481172049	0.102272727273	44
RR_15727	0.243690625758	0.493650307158	0.507042253521	71
RR_15724	0.191272112383	0.437346672999	0.266129032258	62
RR_15725	0.227985313917	0.477478076897	0.421726190476	56
RR_15722	0.24	0.489897948557	0.6	25
RR_15723	0.216868228773	0.465691130228	0.674603174603	84
RR_15720	0.155325443787	0.394113490998	0.192307692308	26
RR_15721	0.199433333333	0.446579593503	0.336666666667	50
RR_17654	0.0782597189636	0.279749385993	0.104223495181	141
