hg_4C_7_1_hg_8C_9_1_11	0.8181,0.0974,0.0487,0.0217,0.0141	0.095415,0.1511,0.832962	0.6602,0.1418,0.077,0.0609,0.0601	0.8213,0.0956,0.0503,0.0197,0.0132	0.587556340575966,0.26723352871001,0.100724656690709,0.0266374436334107,0.0178480303899036	0.6632,0.152,0.071,0.0589,0.0549	0.077025	0.154996823637819	0.172575	0.7757,0.2187,0.1014,0.0611,0.1308,0.1411,0.2822,0.125,0.1266,0.1,0.0409,0.2046,0.2466,0.1878,0.1692,0.0223,0.1817,0.2872,0.262,0.2077,0.02,0.1129,0.2399,0.3624,0.3923	0.66957237544828,0.344127285023462,0.124137069745097,0.00960172961318359,0.00052126462772294,0.282504123784487,0.248181685338108,0.191609207608023,0.112786690594233,0.0117141342967377,0.0446975093068593,0.339431571487151,0.446679562680666,0.366441482887407,0.0987173321073721,0.00314310823970032,0.0649376955325273,0.146635042064211,0.248235147834753,0.369738012844151,8.28832206732939e-05,0.00332176261875225,0.0909391179020024,0.262934949070424,0.519309256124016
hg_4C_7_1_hg_8C_9_1_12	0.8155,0.0991,0.0497,0.021,0.0148	0.09548,0.171815,0.810049	0.6594,0.1458,0.0774,0.0619,0.0555	0.824,0.0939,0.0493,0.0204,0.0125	0.586871669454535,0.269571180956582,0.100060258956232,0.0271424922803323,0.0164543983523186	0.664,0.148,0.0707,0.0579,0.0594	0.075925	0.154234192279829	0.175175	0.7774,0.2206,0.0929,0.0431,0.0873,0.1397,0.2589,0.1153,0.0948,0.1032,0.0387,0.2055,0.2651,0.1983,0.1508,0.0225,0.1922,0.2668,0.25,0.2222,0.0217,0.1228,0.2599,0.4138,0.4365	0.66937994460487,0.346766085831373,0.127810050203607,0.0125118377215711,0.000871448385265788,0.282635639282152,0.260286405229528,0.20853110403635,0.127369735702618,0.0168023002283327,0.0447519969243243,0.327671663947545,0.434767259595425,0.366038783867964,0.121486236765162,0.00314930988541582,0.0621078523508337,0.146301446405673,0.255730092049933,0.390393789283615,8.31093032380441e-05,0.00316799264072011,0.0825901397589452,0.238349550657913,0.470446225337625
hg_4C_7_1_hg_8C_9_1_13	0.8198,0.0956,0.0504,0.0204,0.0138	0.092896,0.163259,0.820021	0.6627,0.1464,0.0753,0.0577,0.0578	0.8196,0.0974,0.0485,0.0209,0.0135	0.595138111040059,0.264434465654542,0.0979589235747608,0.025967700642239,0.0165007990883992	0.6606,0.1474,0.0727,0.0621,0.0572	0.077775	0.151064652771094	0.176975	0.7753,0.2139,0.0883,0.0377,0.1439,0.1382,0.2597,0.136,0.1213,0.1079,0.0418,0.2147,0.2456,0.1925,0.1007,0.0243,0.1896,0.288,0.2929,0.223,0.0203,0.1221,0.242,0.3556,0.4245	0.677061825931199,0.349496710343836,0.127583103319165,0.0113210048571854,0.000710414957896456,0.277350051953049,0.253325363884286,0.201519483065534,0.121932409496793,0.0145641431780629,0.0426048894496614,0.332488677810874,0.440676916407231,0.367169605238733,0.111966744305379,0.00290876151673586,0.0616310467580473,0.144481975528273,0.251461547827413,0.382569763655468,7.44711493551716e-05,0.00305820120295595,0.085738521679796,0.248115432579875,0.490188933903194
hg_4C_7_1_hg_8C_9_1_14	0.8199,0.0946,0.0503,0.0216,0.0136	0.09397,0.156332,0.827453	0.666,0.1423,0.0744,0.0592,0.0582	0.8195,0.0984,0.0486,0.0198,0.0137	0.591879413950678,0.265425359290755,0.0991791326207785,0.0262630691055198,0.0172530250322691	0.6574,0.1515,0.0736,0.0606,0.0568	0.07745	0.152896232994487	0.176925	0.7706,0.2231,0.101,0.0472,0.1654,0.1433,0.2545,0.1411,0.1159,0.0677,0.0429,0.2036,0.2387,0.2103,0.1429,0.0218,0.201,0.2892,0.279,0.2105,0.0214,0.1179,0.23,0.3476,0.4135	0.673860984618532,0.346961695679099,0.12578465267105,0.0103298555943833,0.000597304449100372,0.279561236270779,0.250130751422092,0.195876003514956,0.11679699254937,0.0128937185253348,0.0434925488764695,0.336457392265216,0.444259230991468,0.366898065055222,0.104373894456481,0.003007254960595,0.0632685576918937,0.145439675197999,0.249520607478912,0.375511354534632,7.79752736242488e-05,0.00318160294169846,0.0886404376245278,0.256454479322112,0.506623728034452
hg_4C_7_1_hg_8C_9_1_15	0.8189,0.0964,0.0491,0.0226,0.013	0.091559,0.182553,0.799056	0.6644,0.1457,0.074,0.0597,0.0562	0.8205,0.0966,0.0499,0.0187,0.0143	0.5986951860259,0.26420006367929,0.0961408024768599,0.025881135882198,0.0150828119357518	0.659,0.1481,0.074,0.0601,0.0588	0.077425	0.148614081005653	0.1779	0.7722,0.2076,0.114,0.0467,0.1712,0.1415,0.2537,0.1105,0.1215,0.0685,0.0416,0.2103,0.2781,0.1916,0.1164,0.0232,0.1964,0.2677,0.3037,0.1712,0.0215,0.1321,0.2297,0.3364,0.4726	0.681062403545408,0.354281882607608,0.132029726284158,0.0143059345750578,0.00111050748030779,0.274568816714411,0.263206451849715,0.21697274002935,0.135867681253317,0.0198912755216142,0.0415094314703234,0.321449854486164,0.430113222655192,0.367499535977407,0.133608794452809,0.00278907273449154,0.0582257892000974,0.142717197768936,0.256263298441006,0.398864091216309,7.02755353669943e-05,0.00283602185641634,0.078167113262365,0.226063549753213,0.446525331328961
hg_4C_7_1_hg_8C_9_1_16	0.8215,0.0969,0.048,0.02,0.0137	0.09435,0.154973,0.828883	0.6596,0.1491,0.076,0.0585,0.0568	0.818,0.0962,0.051,0.0214,0.0136	0.592424353690629,0.266323949847261,0.0987661418875613,0.0257772622556223,0.0168082923189268	0.6638,0.1447,0.072,0.0613,0.0582	0.0792	0.152105297416239	0.17635	0.7803,0.223,0.0729,0.0445,0.1522,0.1358,0.2561,0.1254,0.1336,0.087,0.0403,0.2099,0.2712,0.17,0.1304,0.0219,0.1916,0.2881,0.336,0.2101,0.0216,0.1193,0.2424,0.3158,0.4203	0.672731193672696,0.346214783687457,0.12535024673599,0.0101375828182956,0.000576791934373998,0.280338709757716,0.249631932305199,0.194769958431593,0.115752788136895,0.0125804214211069,0.043808243690676,0.33723226601497,0.444888389828911,0.3667766151325,0.102896941925735,0.00304260865471598,0.0637030918296348,0.14575746915344,0.249205740626133,0.374047906247712,7.92442241960063e-05,0.00321792616273896,0.0892339358500658,0.258127273286177,0.509897938471071
hg_4C_7_1_hg_8C_9_1_17	0.8172,0.099,0.0472,0.0222,0.0143	0.092721,0.163036,0.820299	0.6656,0.145,0.0728,0.0605,0.0562	0.8222,0.0941,0.0517,0.0191,0.013	0.594630746237843,0.263821431090326,0.0981879299605165,0.026316537508246,0.0169433552030683	0.6578,0.1488,0.0753,0.0593,0.0588	0.0767	0.151730081087093	0.178125	0.7711,0.2121,0.086,0.0498,0.1496,0.1399,0.2709,0.1157,0.0995,0.1024,0.0428,0.221,0.2694,0.181,0.126,0.0241,0.18,0.276,0.2715,0.2283,0.0221,0.1159,0.2529,0.3982,0.3937	0.67758445668431,0.349732461709847,0.127635480788994,0.0112935139217509,0.000706561108117774,0.276987821423072,0.253054697469475,0.201330468142516,0.121815133442197,0.0145086933685175,0.0424608986709194,0.332615838114076,0.440877644231055,0.367246317021857,0.111721856486481,0.00289291165170164,0.061548856313534,0.144344327533364,0.251279325311191,0.382353849647015,7.39115699959515e-05,0.00304814639306775,0.0858120793040705,0.248365710303004,0.490709039389869
hg_4C_7_1_hg_8C_9_1_18	0.8211,0.0964,0.0484,0.0203,0.0138	0.09312,0.182468,0.798796	0.6644,0.1439,0.0753,0.0594,0.057	0.8183,0.0966,0.0505,0.0211,0.0135	0.595961735297559,0.267124013320908,0.0962192141768443,0.0258019408797211,0.0148930963249681	0.659,0.15,0.0727,0.0604,0.0579	0.078725	0.149135162403408	0.17705	0.7736,0.2299,0.0877,0.0456,0.097,0.1417,0.2602,0.1231,0.0996,0.0896,0.0411,0.2031,0.253,0.2199,0.1343,0.0228,0.1953,0.2799,0.2656,0.1866,0.0208,0.1115,0.2563,0.3693,0.4925	0.676393299802965,0.351887890399329,0.131171958471689,0.0142455040200443,0.00110852704439549,0.27781291495083,0.26440300960646,0.216941995949189,0.135429873979016,0.0198666436959421,0.0427894627297237,0.321573628116328,0.429622807001339,0.366936999384755,0.133516205266578,0.00292913047620551,0.0592000951106482,0.143936447783001,0.257138188493263,0.398805317241435,7.51920402766234e-05,0.00293537676723474,0.0783267907947829,0.226249434122921,0.446703306751649
hg_4C_7_1_hg_8C_9_1_19	0.8232,0.0953,0.048,0.0202,0.0133	0.093055,0.159216,0.824452	0.6649,0.1453,0.0734,0.058,0.0583	0.8162,0.0977,0.0509,0.0211,0.014	0.596510244581479,0.264612991034986,0.097197648656577,0.0253720812561637,0.0163070344707939	0.6585,0.1485,0.0746,0.0618,0.0566	0.0797	0.150088167499952	0.177375	0.7752,0.2162,0.1003,0.0405,0.1458,0.1394,0.2696,0.1154,0.1174,0.0903,0.0421,0.2145,0.2709,0.1619,0.1389,0.0237,0.1852,0.2759,0.3158,0.2153,0.0195,0.1146,0.2375,0.3644,0.4097	0.676587240750016,0.348719085787634,0.126772257314031,0.0107467553292066,0.00064257983316023,0.277678693583371,0.251089287859281,0.198208614290365,0.119036672876624,0.0135734636180566,0.042735872899791,0.334811544378426,0.442967302845673,0.367203148301531,0.107519080746001,0.0029232104502405,0.062281894944767,0.144668903041433,0.25008423474024,0.378527890041186,7.49823165812506e-05,0.00309818702989139,0.0873829225084971,0.252929188752398,0.499736985761595
hg_4C_7_1_hg_8C_9_1_20	0.8205,0.0962,0.0462,0.0228,0.0142	0.093026,0.159656,0.823967	0.6629,0.1451,0.0755,0.0577,0.0589	0.8189,0.0968,0.0527,0.0185,0.0131	0.594884311900245,0.264053305894497,0.097589185638771,0.026149497902867,0.0172236986636199	0.6604,0.1488,0.0726,0.0621,0.0561	0.077525	0.15164374138378	0.176175	0.7775,0.2221,0.0812,0.0417,0.1029,0.141,0.2517,0.1266,0.1065,0.1029,0.0402,0.216,0.2451,0.1991,0.1324,0.0219,0.1934,0.3068,0.2917,0.2426,0.0193,0.1167,0.2403,0.3611,0.4191	0.676673781702729,0.348821055949413,0.126866142593879,0.010809041636125,0.000649753076151782,0.277618786058599,0.251325606548013,0.198571373208227,0.119356086039242,0.013679745041057,0.0427119716638304,0.334557310351515,0.442721056906625,0.367203211329161,0.108003773619123,0.00292057168562677,0.062203012926278,0.144640550328553,0.250233183892453,0.378980913617976,7.48888892148827e-05,0.0030930142247808,0.0872008769627156,0.252398477103019,0.498685814645692
hg_4C_7_1_hg_8C_9_2_1	0.824,0.0958,0.047,0.0196,0.0137	0.119133,0.111981,0.872875	0.6251,0.1508,0.0777,0.0623,0.0841	0.8154,0.0972,0.052,0.0217,0.0136	0.530525394228605,0.300662696036909,0.118197131395604,0.0300562878594331,0.0206584904794489	0.6247,0.15,0.0771,0.0611,0.087	0.080175	0.177464946081053	0.208875	0.7286,0.2211,0.0914,0.0766,0.1316,0.15,0.2121,0.1019,0.0901,0.0439,0.0541,0.1769,0.2144,0.1577,0.1053,0.0306,0.1977,0.2162,0.2342,0.1228,0.0366,0.1922,0.3761,0.4414,0.5965	0.602062199838369,0.305896026971346,0.106856476541061,0.00494354854751271,0.000157242990702336,0.325703998689221,0.241326801926188,0.15974837349147,0.0809687133850673,0.00498782160697982,0.0660748350361228,0.359936657331259,0.456766628518064,0.356564748596537,0.0593310175666783,0.00595753450661558,0.0871437803610341,0.16549093370022,0.240998994524174,0.313667962832895,0.000201431929671742,0.00569673341017293,0.111137587749186,0.31652399494671,0.621855955002745
hg_4C_7_1_hg_8C_9_2_2	0.8196,0.0978,0.0497,0.0205,0.0123	0.117408,0.09796,0.888991	0.6219,0.152,0.0774,0.0611,0.0876	0.8199,0.0952,0.0492,0.0208,0.015	0.532718013344973,0.296086803363098,0.119816272533172,0.0296641720022177,0.0216147387565399	0.628,0.1489,0.0775,0.0623,0.0834	0.079	0.177792704865564	0.2061	0.7275,0.2205,0.0773,0.0853,0.1429,0.1496,0.2019,0.1179,0.0711,0.0238,0.0555,0.1879,0.2044,0.1469,0.0952,0.0313,0.1963,0.2173,0.3128,0.1587,0.0361,0.1935,0.3831,0.3839,0.5794	0.606792139710458,0.307134221634812,0.106131578283367,0.00378420965612037,9.21157530739947e-05,0.322877395395043,0.231270804906257,0.147487808574723,0.0715284064004405,0.00339259838341025,0.0644268063361234,0.367502579601571,0.465599316592699,0.358717017309509,0.0468556817519999,0.00571364230079249,0.0883893672028382,0.162931283284967,0.229339390547179,0.287613688989474,0.000190016257583188,0.00570302665452169,0.117850013264244,0.336630976086751,0.662045915122042
hg_4C_7_1_hg_8C_9_2_3	0.8195,0.0976,0.049,0.0199,0.0139	0.120558,0.091767,0.895654	0.6239,0.1491,0.0796,0.0616,0.0859	0.8199,0.0954,0.0499,0.0214,0.0134	0.524878786130134,0.299522309735645,0.122013544824317,0.0304187865030761,0.0230665728068284	0.626,0.1517,0.0752,0.0618,0.0852	0.07825	0.181768012530205	0.207075	0.726,0.2241,0.0873,0.0698,0.1132,0.1515,0.2063,0.1218,0.1023,0.0377,0.0539,0.1867,0.1927,0.1488,0.1226,0.0317,0.183,0.2309,0.2744,0.1698,0.037,0.1998,0.3673,0.4047,0.5566	0.598175760606218,0.302344401818756,0.104049807981831,0.00329197909544313,7.09151595920569e-05,0.328002862484004,0.229355209157225,0.142273422343643,0.0667575020432584,0.00280744825607164,0.0674462370946804,0.37044918113187,0.46715559759063,0.357565486470959,0.041678847772857,0.00616389593375532,0.0917510304555613,0.165086560792488,0.226170486944535,0.275002808911703,0.000211243881342281,0.00610017743658768,0.121434611291408,0.346214545445805,0.680439979899776
hg_4C_7_1_hg_8C_9_2_4	0.8247,0.0916,0.05,0.0207,0.013	0.116174,0.103352,0.883063	0.6308,0.1457,0.0766,0.0606,0.0863	0.8147,0.1015,0.0489,0.0206,0.0143	0.53700804860252,0.295229391153957,0.116840688068943,0.0293113482232068,0.0216105239513738	0.619,0.1551,0.0782,0.0628,0.0848	0.079575	0.17582172694174	0.209775	0.7227,0.2143,0.0826,0.0708,0.1491,0.1551,0.2108,0.1088,0.0896,0.0526,0.0549,0.2021,0.1745,0.1792,0.114,0.0309,0.1986,0.2402,0.2217,0.1316,0.0364,0.1741,0.394,0.4387,0.5526	0.61019282012916,0.309268379877436,0.1072804459819,0.00422901844255231,0.000114097259392199,0.320825776502095,0.233898946979563,0.152112288087753,0.0754657998266631,0.00395948219629413,0.0632561393747542,0.364743424698565,0.463284290089181,0.358878735546604,0.0515267610708336,0.00554311122756643,0.0865727706354354,0.162328732592777,0.232810997099593,0.298019564155881,0.000182152766424416,0.0055164778090004,0.114994243248388,0.328615449084587,0.646380095317599
hg_4C_7_1_hg_8C_9_2_5	0.8196,0.0953,0.0504,0.0209,0.0138	0.118965,0.097997,0.888808	0.626,0.1482,0.0777,0.0642,0.0839	0.8198,0.0977,0.0486,0.0204,0.0135	0.528284416434071,0.297840608298222,0.120572342190208,0.0304567188526741,0.022845914224825	0.6238,0.1526,0.0771,0.0593,0.0872	0.077525	0.18043477653399	0.208375	0.7223,0.2358,0.0899,0.0791,0.1913,0.1525,0.207,0.1284,0.1116,0.0174,0.0568,0.1917,0.178,0.1209,0.113,0.0293,0.1773,0.2422,0.2279,0.1391,0.039,0.1881,0.3615,0.4605,0.5391	0.602521635323674,0.304986757272286,0.105403552618206,0.00377202136143311,9.21635019679007e-05,0.325430823276174,0.232324452296592,0.147616169676565,0.0713059754160925,0.00339386951517384,0.0659137455794322,0.367334078114069,0.464632982342936,0.357810458266033,0.0468665058833605,0.00593349771791673,0.0894969796529392,0.164302359531608,0.230349637353924,0.287638813119886,0.000200298102802943,0.00585773266411301,0.118044935830685,0.336761907602518,0.662008647979612
hg_4C_7_1_hg_8C_9_2_6	0.8223,0.0945,0.0501,0.0192,0.0141	0.121348,0.095781,0.89099	0.6215,0.1524,0.0793,0.061,0.0859	0.8172,0.0986,0.0489,0.0222,0.0132	0.523896027683721,0.301407511660945,0.121637647552471,0.030556834972503,0.0227019781303606	0.6284,0.1484,0.0756,0.0624,0.0852	0.07895	0.18179030605121	0.2069	0.7304,0.2231,0.0879,0.0889,0.1415,0.1479,0.2034,0.1215,0.0889,0.0566,0.0543,0.1756,0.1907,0.16,0.1321,0.0303,0.207,0.2206,0.2578,0.1226,0.0372,0.1909,0.3794,0.4044,0.5472	0.596029297349242,0.30155597882292,0.104074017052108,0.0035834120368071,8.41637770158422e-05,0.329263295023449,0.23247322404151,0.145862346458511,0.0694306622744524,0.00317817148933336,0.0682103534582043,0.368251260955547,0.46439733683118,0.356648581085103,0.0450049937173158,0.00628021861627901,0.0915913179326959,0.166189073273672,0.230073484639209,0.283244552029305,0.000216835552826439,0.00612821824732708,0.119477226384528,0.340263859964429,0.66848811898703
