0.0	0.25	0.714285714286	0.3	0.27027027027	0.0	0.5625	0.238095238095
0.0909090909091	0.0769230769231	NA	0.047619047619	NA	0.0	0.0	0.0689655172414
0.0357142857143	0.0593698358209	0.53111112	0.25	0.143809533333	0.461538461538	0.1141358	0.131321827586
0.0	0.24000004	0.2	NA	0.375	0.0588235294118	0.0	0.122222222222
NA	0.0	NA	0.0	0.0	NA	0.0	0.333333333333
NA	0.393939409091	NA	NA	0.318181818182	NA	NA	NA
0.471428571429	0.555555555556	0.0	0.322404377049	0.583333333333	0.25	0.19512195122	0.285714285714
0.15625	0.15	0.333333333333	0.0	0.0	NA	0.666666666667	0.142857142857
NA	0.105263157895	NA	0.125	0.0	NA	0.0	0.0
0.333333333333	NA	NA	NA	NA	NA	0.0	NA
0.166666666667	0.174603190476	0.0	0.0416666666667	NA	1.0	0.0	0.166666666667
NA	NA	NA	NA	NA	NA	NA	NA
0.0	NA	NA	NA	NA	NA	NA	NA
0.0	NA	NA	NA	0.25	0.75	0.0	NA
NA	NA	0.0	0.333333333333	NA	0.1875	NA	0.166666666667
NA	0.0	0.409090909091	0.0	NA	NA	1.0	0.214285714286
NA	NA	NA	0.0	NA	NA	NA	0.0
NA	NA	NA	NA	NA	NA	NA	0.0
0.0	0.0	0.0	0.266666666667	0.0	0.0833333333333	0.0909090909091	0.25
0.181818181818	NA	0.142857142857	NA	0.0	NA	NA	NA
NA	0.6	NA	0.0	0.2	NA	NA	0.428571428571
NA	NA	NA	0.142857142857	0.0	NA	NA	NA
NA	NA	0.428571428571	NA	NA	NA	NA	NA
NA	0.142857142857	NA	NA	NA	NA	NA	0.0
NA	0.230769230769	0.0	0.0	0.375	0.0	NA	0.0
NA	0.6	1.0	0.0	NA	NA	NA	NA
0.240740555556	0.0	NA	NA	0.0	NA	0.0	0.0
NA	0.2	0.0	NA	0.0	0.0714285714286	0.451612903226	0.0
0.2	NA	0.0	0.0	0.15625	NA	NA	0.166666666667
0.0714285714286	NA	0.166666666667	0.0	0.191176470588	NA	0.0	0.25
NA	NA	NA	0.0	1.0	NA	1.0	0.166666666667
0.0	0.125	0.05	0.0555555333333	0.245614	0.125	0.2	0.1
0.290322580645	0.2	0.0	0.166666666667	0.0909090909091	0.315789473684	0.3	0.0
0.5	0.136363636364	0.0232558139535	0.220588235294	0.0588235294118	NA	0.0454545454545	0.134615384615
0.166666666667	0.25	0.0	0.0	0.0	NA	0.0	NA
NA	0.142857142857	NA	0.0	0.1875	0.0833333333333	0.15306122449	0.0
0.0588235294118	0.0588235294118	0.208333333333	0.125	0.285714285714	0.0740740740741	0.2	0.333333333333
0.0833333333333	0.133333333333	NA	0.0909090909091	0.0	0.0	0.3	0.285714285714
NA	0.0	NA	0.0	0.171428571429	0.555555555556	NA	0.222222222222
0.0	NA	0.0	NA	0.333333333333	NA	NA	NA
0.25	0.333333333333	NA	0.222222222222	0.296568617647	0.5	0.1	0.0
NA	0.333333333333	0.142857142857	NA	0.444444444444	0.2	NA	0.268518527778
NA	NA	0.5	0.555555555556	0.375	0.6	0.0	NA
0.0	0.0	NA	NA	0.0	0.266666666667	0.0	NA
NA	0.142857142857	NA	NA	0.571428571429	NA	NA	0.379310344828
0.166666666667	0.416666666667	0.455882352941	0.398148111111	0.0659340659341	0.230769230769	0.258064516129	0.244949494949
NA	NA	NA	0.0588235294118	NA	0.0	0.142857142857	NA
NA	0.0	NA	0.0	0.175	0.0277777777778	NA	0.3125
NA	NA	NA	0.0	NA	NA	0.0	NA
NA	NA	NA	0.0	0.363636363636	0.0	NA	NA
0.0	NA	NA	NA	NA	0.0526315789474	0.0740740740741	NA
NA	NA	NA	0.0	NA	NA	NA	NA
NA	0.166666666667	NA	NA	NA	0.0	0.3	0.0
NA	NA	0.0	0.166666666667	NA	NA	NA	NA
0.0	0.181818181818	NA	0.166666666667	NA	NA	0.04	0.0
NA	0.0	NA	NA	NA	NA	NA	0.0
NA	NA	NA	NA	0.0	NA	NA	NA
0.5	0.363533842105	0.424603166667	0.357142857143	0.31166668	0.128205128205	0.207446808511	0.135135135135
0.222222222222	0.222222222222	0.0	0.363636363636	0.272727272727	NA	0.0	0.015625
0.2047619	0.0	0.340909090909	0.409915620253	0.372093023256	0.281395348837	0.222222222222	0.405405405405
NA	0.0	NA	0.347826086957	NA	NA	NA	0.0
0.153846153846	0.37037037037	0.5	0.165789473684	NA	0.173913043478	0.0833333333333	0.453703703704
0.0	0.0	0.0	NA	0.625	0.285714285714	0.0	0.0
NA	NA	NA	0.272727272727	NA	NA	0.0	0.545454545455
NA	NA	NA	0.416666666667	0.0714285714286	NA	NA	0.0
NA	NA	NA	NA	0.4	0.0	0.1	0.0333333
NA	NA	NA	0.166666666667	NA	NA	NA	NA
NA	NA	NA	0.0	0.0	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.0	NA	NA	NA	0.181818181818
0.0	NA	NA	NA	NA	NA	NA	NA
NA	0.0	0.142857142857	NA	0.0	0.142857142857	0.0	0.384615384615
NA	NA	NA	0.181818181818	0.25	NA	0.125	NA
0.0	NA	NA	NA	NA	NA	NA	NA
0.0	NA	0.285714285714	NA	NA	NA	0.4	0.166666666667
NA	NA	NA	0.571428571429	0.2	NA	0.285714285714	NA
NA	NA	NA	NA	0.0	NA	NA	0.142857142857
0.2	NA	0.25	0.15	0.185185185185	0.201086956522	NA	0.0
0.0	0.0	NA	0.0	NA	NA	NA	NA
0.0	0.333333333333	NA	NA	0.125	NA	NA	0.4
0.0	0.233333333333	0.176470588235	0.166666666667	0.142857142857	NA	NA	0.166666625
0.0	NA	NA	0.222222222222	0.153846153846	NA	0.611111111111	0.0
NA	NA	NA	NA	NA	0.166666666667	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA
NA	0.111111111111	0.0	NA	0.285714285714	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	0.0
0.0857142857143	0.142857142857	NA	0.807407422222	0.0	NA	0.478260869565	0.533333333333
NA	NA	NA	NA	NA	NA	0.5	NA
NA	0.0666666666667	NA	0.166666666667	0.5	0.0	NA	0.0
0.2	0.0	0.214285714286	0.428571428571	NA	NA	0.121212136364	0.222222222222
0.0	0.0	NA	NA	0.333333333333	0.692307692308	NA	0.9
0.142857142857	0.125	0.317129638889	0.0	0.0833333333333	NA	0.0	0.333333333333
0.321428571429	NA	0.3	0.30303030303	NA	0.277777777778	0.34375	0.306818181818
NA	0.0	0.0	0.0	0.0	NA	0.0	0.25
0.0714285714286	0.272727272727	0.25	NA	0.0588235294118	0.142857142857	NA	0.1
0.207511732394	0.183333333333	0.294117647059	0.161885245902	0.175736253125	0.117741935484	0.130434782609	0.133333333333
NA	0.222222222222	0.0	0.133333333333	0.0	0.0909090909091	0.0	0.19387755102
NA	0.0689655172414	0.0	0.333333333333	0.130434782609	NA	0.0555555555556	0.111111111111
0.0555555555556	0.25	0.285714285714	0.461538461538	0.0666666666667	0.0	0.102564102564	0.0794871923077
NA	0.388888888889	NA	NA	0.0	NA	NA	0.0
NA	NA	NA	NA	0.333333333333	NA	NA	NA
NA	0.133333333333	0.214285714286	0.0185185	0.0666666666667	1.0	0.148148148148	0.309523785714
0.0	0.0	0.0	NA	NA	0.285714285714	NA	0.166666666667
0.4	0.583333333333	0.2	0.357142857143	0.4	NA	NA	NA
0.176470588235	0.342592583333	0.130434782609	0.258928571429	NA	0.0	0.196428571429	0.6875
NA	0.25	0.0363636363636	NA	0.1	0.375	NA	0.32
0.25	NA	NA	0.0285714285714	0.0	NA	0.333333333333	0.0869565217391
0.285714285714	0.0909090909091	NA	0.461538461538	NA	0.4	0.166666666667	0.260869565217
0.0232558139535	0.0	0.318181818182	1.0	0.4	0.3	0.318181818182	0.466666666667
0.178571428571	0.195402275862	0.6	0.4	0.0	0.222222222222	0.369565217391	0.0
0.0	0.111111111111	NA	NA	0.0	0.47619047619	0.166666666667	NA
0.0	0.5	0.5	0.0	NA	0.0833333333333	0.545454545455	0.369565217391
NA	0.106060590909	0.227272727273	0.303030272727	NA	0.1875	0.117647058824	0.380952380952
0.0625	0.271241823529	0.0666666666667	0.533333333333	NA	0.391304347826	0.34375	0.544382022472
0.416666666667	0.0	0.24166665	0.133333333333	NA	0.166666666667	0.5	0.288461538462
0.0869565217391	0.375	0.533333333333	NA	NA	0.307692307692	0.0	NA
NA	0.12	0.09375	0.333333333333	0.105263157895	0.0555555555556	0.155172413793	0.428571428571
NA	NA	0.181818181818	0.181818181818	0.117647058824	0.0	0.0	0.2
NA	0.125	0.666666666667	0.666666666667	NA	0.272727272727	NA	0.411764705882
0.0	0.0	0.0	0.0	NA	0.0	0.0	NA
NA	NA	0.2	0.0833333333333	NA	NA	0.0	0.115384615385
0.142857142857	NA	NA	0.0	NA	NA	0.0689655172414	0.285714285714
0.0	0.0882352941176	0.222222222222	0.0	0.166666666667	0.142857142857	0.161290322581	0.0
0.266666666667	0.111111111111	0.0666666666667	0.125	0.0	NA	0.0877193157895	0.0714285714286
0.0	NA	0.571428571429	1.0	0.115384615385	0.0	NA	0.4
NA	0.142857142857	0.0	0.263157894737	0.4	0.0	0.057971	1.0
0.0588235294118	0.333333333333	0.150082068966	NA	0.0	0.3	0.106209156863	0.318181818182
0.416666666667	0.47619047619	0.0	0.114285714286	0.1	NA	0.1	0.272727272727
0.0	0.666666666667	NA	0.0	0.25	NA	0.0	0.047619
0.0652173913043	NA	0.111111111111	NA	NA	0.4375	0.136363636364	0.157692307692
0.55	0.285714285714	0.534482758621	0.290322580645	0.175	0.1	0.4375	0.272727272727
0.136363636364	0.125	0.278481012658	0.317073170732	0.0438596491228	0.214285714286	0.332714748421	0.207865168539
0.4375	0.568665	0.1	0.529411764706	0.25	NA	0.0555555555556	0.0
0.115740740741	0.40350877193	0.527777777778	0.230769230769	0.571428571429	0.314814814815	0.570669802198	NA
0.181818181818	0.25	0.448275862069	0.179050076923	NA	0.111111111111	0.270303054545	0.363636363636
NA	0.3	0.2	0.04	0.0	0.384615384615	0.0909090909091	0.242424242424
0.285714285714	0.195512826923	0.285576923077	0.166666666667	0.27380952381	0.173913043478	0.210526315789	0.217948717949
0.0	0.777777777778	0.259259259259	NA	0.0	0.0909090909091	0.341880333333	0.5
0.25	0.0	0.0689655172414	0.216049382716	0.269230769231	0.129032258065	0.301470588235	0.24656084127
NA	0.0	NA	0.0769230769231	0.153846153846	0.0	0.0833333333333	0.0
0.157894736842	0.25	NA	0.0	0.0909090909091	0.222222222222	0.0	0.125
0.875	0.148148148148	0.166666666667	0.235294117647	0.125	0.3125	0.0277777777778	0.204545454545
0.206896551724	0.0	0.107142857143	0.0905982820513	0.0	0.2	0.156976767442	0.190228196429
NA	0.666666666667	0.8	0.225806451613	0.666666666667	0.0	NA	0.0714285714286
0.25	0.3	0.117647058824	0.35	0.266666666667	0.0	0.0	0.0
NA	NA	NA	0.166666666667	NA	NA	0.0	NA
NA	0.333333333333	0.0	0.0	NA	NA	NA	0.363636363636
0.0	0.0909090909091	NA	0.181818181818	0.111111111111	NA	0.0909090909091	0.636363636364
NA	0.142857142857	0.0	0.5	0.2	1.0	0.166666666667	NA
0.129032258065	NA	0.625	0.0	NA	NA	NA	0.153846153846
0.75	0.125	0.0	NA	0.454545454545	0.0434782608696	0.142857142857	0.294117647059
0.277777777778	0.1388889	0.145161290323	0.0	0.138888888889	0.0740740740741	0.295348837209	0.0
NA	0.238095238095	NA	NA	NA	0.4375	0.0769230769231	0.172413793103
NA	NA	0.0625	0.0666666666667	NA	0.166666666667	0.0714285714286	0.214285714286
0.428571428571	NA	NA	NA	NA	NA	NA	0.0
0.0	0.0	0.125	NA	NA	NA	NA	0.142857142857
0.0	0.173913043478	0.05	NA	NA	0.2	0.111111111111	0.0909090909091
0.0	0.379310344828	0.3	0.431034482759	NA	0.12	0.0714285714286	1.0
0.0909090909091	0.0	NA	0.0	NA	0.125	0.0303030454545	0.142857142857
0.0	0.13541665625	0.1	0.166666666667	NA	0.0666666666667	0.2	0.0555555555556
0.142076508197	0.292305516854	0.259259259259	0.197674418605	0.0	0.149572641026	0.159817356164	0.333333333333
0.631578947368	0.4	NA	NA	0.271428571429	0.421052631579	0.047619047619	0.0
0.3958333125	0.0	NA	0.333333333333	NA	0.421568617647	0.115410083333	0.263157894737
0.692307692308	0.0	0.0	0.368421052632	0.0	1.0	0.645161290323	0.0909090909091
0.666666666667	NA	0.0	0.1	NA	NA	NA	0.0
0.133333333333	0.0	0.0	0.142857142857	0.111111111111	NA	NA	0.125
0.25	NA	0.0	NA	0.0	0.4	0.160256410256	0.291666653846
0.326086956522	0.457446797872	0.0	0.133333333333	0.4512195	0.0	0.37808778125	0.406130264368
0.111111111111	0.222222222222	NA	0.111111111111	0.166666666667	0.133333333333	0.2	0.25
0.1	0.111111111111	0.0	0.15	NA	NA	0.142857142857	0.0
NA	0.206896551724	NA	0.12	0.2	NA	NA	0.0
0.157894736842	NA	0.0	NA	0.0	0.285714285714	NA	0.125
NA	0.1875	0.0	0.0	0.214285714286	NA	0.2	0.111111111111
0.0	NA	NA	NA	NA	NA	0.117647058824	0.208333333333
0.0	0.0	NA	NA	0.0	NA	0.138888888889	0.0
NA	0.2	0.444444444444	0.166666666667	NA	NA	NA	NA
0.384615384615	NA	NA	0.0	NA	NA	NA	0.212121181818
0.15	0.166666666667	0.230769230769	0.0	0.0606060606061	0.277777777778	0.0	0.115384615385
NA	0.0	0.0	0.0	NA	0.0	0.5	NA
0.0	0.0	0.0	0.142857142857	0.0	NA	NA	0.192307692308
0.5	0.0833333333333	0.253968238095	0.0	0.19512195122	0.0526315789474	0.111111111111	0.103448275862
0.0	NA	NA	NA	0.222222222222	NA	NA	NA
0.225806451613	0.237837837838	0.272727272727	0.253968238095	0.416666666667	NA	0.201298701299	0.238095238095
NA	NA	0.333333333333	0.0	0.125	0.0	NA	0.333333333333
0.2	NA	NA	0.0714285714286	0.0	NA	NA	0.0909090909091
0.25	0.0	NA	0.0	0.125	0.0	0.166666666667	0.236842105263
0.0	0.41935483871	0.15	0.454545454545	NA	0.125	0.230769230769	NA
NA	0.02666668	0.0909090909091	0.192307692308	NA	0.0888889	0.176470588235	0.5
0.0	0.179487153846	0.3	0.444444428571	0.285714285714	0.0	NA	0.173913043478
NA	0.276470588235	0.507647082353	0.360069458333	0.305555547619	0.483870967742	0.551759855072	0.2
NA	NA	0.0	NA	0.0	0.0	NA	1.0
0.666666666667	0.3277778	0.7	0.833333333333	0.47619047619	0.833333333333	0.5	0.269230769231
0.0735294117647	0.136363636364	0.155707739726	0.0784313676471	0.182336179487	0.100076053448	0.173076923077	0.227678569444
0.357142857143	0.208333333333	0.0	0.444444444444	NA	0.111111111111	0.192307692308	0.105263157895
NA	NA	NA	0.0	NA	NA	0.0	0.0
NA	NA	NA	0.0909090909091	NA	NA	0.0	0.142857142857
NA	NA	0.142857142857	NA	0.0	NA	0.125	NA
NA	NA	NA	0.2	0.0	NA	0.047619047619	NA
NA	NA	NA	0.625	0.0	0.0	0.2	NA
0.0833333333333	0.266666666667	0.148148148148	0.104166666667	0.232876712329	0.162162162162	0.170212765957	0.222222244444
0.0	NA	NA	NA	0.181818181818	NA	0.333333333333	NA
NA	NA	NA	NA	0.0	NA	NA	NA
NA	0.0	NA	NA	NA	NA	NA	0.2
0.0	NA	NA	0.181818181818	0.25	0.333333	0.0	0.0909090909091
NA	0.166666666667	NA	0.666666666667	0.0	0.571428571429	NA	0.0
NA	NA	NA	NA	NA	0.0	0.0	NA
0.6	NA	0.230769230769	NA	0.0	NA	NA	0.176470588235
NA	NA	0.333333333333	NA	NA	0.0	NA	0.0
0.5	0.0	NA	0.5	NA	0.363636363636	0.0	0.133333333333
0.333333333333	NA	0.214285714286	NA	NA	NA	NA	0.222222222222
NA	NA	NA	NA	0.0	0.0	NA	0.0769230769231
0.0985915492958	0.0	0.47619047619	0.0833333333333	0.313725529412	0.142857142857	0.0181818181818	0.253521126761
0.0	NA	0.333333333333	NA	0.545454545455	NA	0.25	NA
0.292013265823	NA	0.160037863636	0.277777777778	0.333333333333	NA	0.159090909091	0.468085106383
NA	0.166666666667	0.0	NA	0.0925925925926	0.0	0.0769230769231	0.296296296296
0.333333333333	0.0	0.142857142857	0.384615384615	0.0	NA	0.0277777777778	NA
0.211701131579	0.318376076923	0.142857142857	0.295011732394	0.0848484848485	0.225	0.222222222222	0.195906438596
0.0	NA	NA	0.333333333333	0.142857142857	0.333333333333	0.222222222222	NA
0.285714285714	0.25	1.0	0.352941176471	NA	0.0	0.6875	0.684210526316
0.181818181818	0.32	0.285714285714	0.227272727273	0.116666666667	0.285714285714	0.162162162162	0.210526315789
0.111111111111	0.285714285714	NA	0.217391304348	0.2	0.2	0.333333333333	0.105263157895
NA	0.0	NA	0.0	NA	0.0	0.230769230769	NA
NA	NA	0.117647058824	0.130434782609	0.571428571429	NA	0.5	0.0
0.0	0.413793103448	0.0769230769231	0.763157894737	0.395146866667	0.535714285714	0.332175916667	0.525641012821
NA	0.30701754386	0.421052631579	0.4	0.295140116049	0.571428571429	0.258487648148	0.68
0.25	NA	0.0	0.166666666667	0.0	0.192307692308	NA	0.166666666667
NA	NA	0.176470588235	0.25	0.428571428571	NA	0.0	0.125
0.142857142857	0.113636363636	0.191489382979	0.31666665	0.1	0.0833333333333	0.18678162069	0.0
0.555555555556	1.0	0.166666666667	NA	0.0	NA	0.333333333333	0.0
NA	NA	NA	0.0714285714286	NA	NA	0.0	NA
NA	0.0384615384615	NA	0.0	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	0.142857142857	NA
NA	NA	NA	0.333333333333	0.142857142857	NA	0.0833333333333	0.285714285714
NA	NA	0.142857142857	NA	NA	NA	NA	0.5
0.153846153846	NA	0.0	NA	0.166666666667	0.0	0.0	0.0833333333333
0.166666666667	NA	0.25	0.166666666667	0.2	0.142857142857	0.0	0.0
NA	0.2	NA	NA	NA	NA	0.0	NA
0.111111111111	0.0	NA	NA	0.0	NA	NA	0.0952380952381
NA	NA	NA	NA	NA	NA	1.0	0.111111111111
NA	NA	NA	NA	0.0	NA	0.117647058824	0.333333333333
NA	NA	NA	0.0	0.0	NA	0.0	NA
0.0909090909091	0.0	NA	0.5	NA	NA	NA	0.0
NA	0.0	NA	NA	NA	0.0	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.316666666667	0.6	0.0	NA
NA	1.0	0.111111111111	0.0	NA	NA	NA	NA
0.0	0.176470588235	NA	NA	NA	0.0	0.5	NA
0.368421052632	0.0833333333333	0.2	0.1	0.181818181818	0.421052631579	0.333333333333	0.36
NA	0.0	0.1	0.4	0.289215705882	0.0	NA	0.111111111111
NA	0.481481481481	0.230769230769	NA	0.333333333333	0.111111111111	0.0	0.0
NA	0.277777777778	0.25	0.642857142857	0.421052631579	NA	0.136363636364	0.571428571429
NA	0.0	0.0769230769231	NA	NA	NA	0.128205128205	0.0
NA	NA	NA	0.181818181818	0.5	NA	0.153846153846	NA
NA	NA	0.2083333125	NA	0.162162162162	NA	NA	0.1
0.285714285714	NA	NA	0.142857142857	NA	NA	0.4	0.25
0.0	NA	0.0	0.0	NA	0.25	0.0	NA
0.142857142857	1.0	0.652173913043	0.142857142857	0.0	NA	0.0	0.0
NA	NA	NA	0.0	0.5	0.666666666667	0.208333333333	NA
0.407407407407	0.15	0.0454545454545	0.173913043478	NA	NA	0.248015880952	0.0
0.1	NA	0.333333333333	0.0	0.166666636364	NA	0.0	NA
NA	NA	NA	0.5625	NA	NA	NA	NA
0.176470588235	0.25	NA	0.103448275862	0.133333333333	NA	0.590909090909	0.206
0.0	NA	0.108695652174	0.04	0.0	NA	NA	NA
NA	NA	NA	0.0769230769231	NA	NA	0.0	NA
0.0	0.16666665625	0.5	0.166666666667	0.285714285714	0.0526315789474	0.0	NA
0.0	0.0	0.0	0.0	0.0	NA	0.0	0.190476190476
0.0	NA	0.2	0.0	NA	0.0	NA	NA
0.392857142857	NA	0.8125	0.35	0.327586206897	NA	0.333333333333	0.107142857143
NA	NA	NA	0.5	NA	NA	NA	NA
0.142857142857	0.0892857142857	0.230769230769	0.166666666667	NA	0.736842105263	NA	0.3
NA	NA	0.0625	0.0	1.0	0.142857142857	NA	0.0
0.777777777778	0.2	0.125	0.241453	0.5	0.0666666666667	0.304347826087	0.37037037037
NA	0.0	0.333333333333	0.0952380952381	0.125	0.0	0.0	0.1
NA	0.5	NA	0.1	NA	NA	0.346153846154	0.1
NA	NA	NA	0.0833333333333	0.142857142857	0.0	0.0	0.0
NA	NA	NA	NA	0.0	0.0	0.0909090909091	0.0
0.2	0.142857142857	0.2	0.0	NA	0.3	0.337142857143	NA
NA	0.25	NA	0.111111111111	0.0909090909091	0.0	NA	NA
NA	1.0	NA	NA	0.181818181818	NA	0.0	NA
NA	NA	0.0	NA	0.0	0.2	0.25	0.0
NA	NA	0.133333333333	0.0	0.666666666667	NA	0.0	0.0909090909091
0.6	0.125	0.153846153846	0.0	0.0909090909091	0.225	NA	0.0588235294118
0.0	NA	0.0714285714286	0.176470588235	NA	0.153846153846	0.0	NA
0.0	0.2	0.0	0.0	NA	NA	NA	0.0
NA	0.333333333333	0.125	0.125	0.0	0.230769230769	NA	0.0
0.1	0.0	0.0	0.3	0.0	NA	0.272727272727	0.5
1.0	NA	0.6	0.3125	NA	NA	NA	0.285714285714
NA	0.142857142857	0.285714285714	0.333333333333	NA	NA	0.136363636364	NA
0.176470588235	0.175	0.0	0.0666666666667	0.125	0.272727272727	0.0	0.0769230769231
0.0833333333333	NA	0.428571428571	0.111111111111	0.277777777778	NA	0.0	0.0
NA	0.125	0.2	0.166666666667	0.333333333333	0.2	0.0	0.333333333333
NA	NA	0.214285714286	NA	NA	0.0	0.428571428571	0.307692307692
0.0	0.33999996	0.383333325	0.260940303797	0.117647058824	0.0357142857143	0.266666666667	0.421052631579
NA	0.318181818182	0.333333333333	0.0526315789474	NA	0.0	0.384615384615	NA
NA	NA	NA	NA	NA	0.111111111111	NA	0.222222222222
NA	NA	NA	NA	0.333333333333	NA	NA	NA
0.230769230769	0.142857142857	NA	NA	0.166666666667	NA	0.166666666667	0.4
NA	0.0	NA	0.5	0.105263157895	0.5	0.0	NA
NA	0.0	0.555555555556	NA	NA	NA	NA	NA
NA	NA	NA	0.5	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	0.0769230769231	NA
0.111111111111	NA	NA	0.04	0.21875	0.2	0.125	0.15
NA	NA	0.176470588235	0.259259259259	0.666666666667	0.695652173913	0.176470588235	0.342105263158
NA	0.0	0.166666666667	0.0	NA	NA	0.0	NA
0.0	0.0	NA	0.0	NA	NA	0.0	0.0
NA	0.166666666667	NA	0.25	0.1666667	NA	NA	NA
0.541666666667	NA	NA	0.125	0.285714285714	NA	NA	0.211538461538
0.514285714286	0.298913043478	NA	0.0985352534247	0.163043478261	NA	0.229838709677	0.254545454545
0.4	0.310576923077	NA	0.0877204085366	0.205882352941	NA	0.230324069444	0.307692307692
NA	NA	0.24	0.2	0.0	0.131578947368	0.142857142857	0.114285714286
0.066666625	0.2924106875	0.205128205128	0.477777769231	0.334074066667	0.36802722449	0.380102071429	0.231481481481
0.166666666667	NA	0.25	0.241379310345	0.55	0.290322580645	NA	0.0
NA	NA	NA	NA	0.25	0.428571428571	0.2	0.25
NA	0.142857142857	0.125	0.0833333333333	0.0833333333333	0.0384615384615	0.0	0.0
NA	0.25	NA	0.333333333333	0.37037037037	0.0	0.127906976744	0.0714285714286
NA	NA	0.173913043478	0.266666666667	0.35	0.142857142857	0.166666666667	NA
0.230769230769	0.0	0.0	0.192307692308	0.384615384615	0.166666666667	0.115384615385	0.222222222222
