hg_2C_6_1_hg_4C_7_1_11	0.7255,0.115,0.0579,0.0388,0.0628	0.009712,0.753376,0.239236	0.8219,0.0958,0.0484,0.0218,0.0121	0.7247,0.1128,0.0615,0.0352,0.0658	0.856179266840111,0.112000165373619,0.0271860353024293,0.00429406355541459,0.000340468928426117	0.8175,0.0972,0.0505,0.0195,0.0153	0.15115	0.0451540755896064	0.079475	0.9375,0.7713,0.5731,0.376,0.3619,0.042,0.1578,0.2642,0.3185,0.2587,0.012,0.0531,0.1209,0.2089,0.2224,0.0049,0.0113,0.0358,0.0653,0.0988,0.0036,0.0064,0.006,0.0313,0.0581	0.961714282303089,0.75915911580362,0.585045241574708,0.439372659616355,0.322141369928559,0.0377270818579145,0.206531565042201,0.32681578108482,0.398579729985772,0.421823411745056,0.000554998271721053,0.0337021254963789,0.0791805829686743,0.136990370688607,0.207131488656178,3.62867045745269e-06,0.000604320682158199,0.00833798454135561,0.0232046202480497,0.0452042278022404,8.89681776482714e-09,2.87297564162478e-06,0.000620409830441088,0.00185261946121615,0.00369950186796682
hg_2C_6_1_hg_4C_7_1_12	0.7332,0.1126,0.056,0.0347,0.0634	0.009103,0.74365,0.249519	0.8196,0.0963,0.049,0.0215,0.0137	0.7169,0.1152,0.0633,0.0393,0.0652	0.857953870147061,0.108942665490958,0.0279622256282385,0.00465160178210902,0.000389636951633074	0.8199,0.0967,0.05,0.0199,0.0136	0.155125	0.0450951174750736	0.0777	0.9371,0.7764,0.579,0.3634,0.3912,0.0412,0.1587,0.2385,0.331,0.254,0.0137,0.0461,0.1307,0.206,0.2044,0.0049,0.0149,0.0431,0.0764,0.0934,0.0031,0.0039,0.0086,0.0231,0.0569	0.964082177254401,0.753537334623239,0.573646262527714,0.424408960967826,0.305825429943575,0.035426649024255,0.209881523176711,0.332411301885375,0.403015985150247,0.421695572971327,0.000488177054831824,0.0359683616825628,0.0840553657041595,0.144749189119622,0.21804983192895,2.98979996920911e-06,0.000610054340288308,0.00916368428170268,0.0256638796242123,0.0501106403678172,6.86654342472288e-09,2.72617719971091e-06,0.00072338560104961,0.00216198513809312,0.00431852478833025
hg_2C_6_1_hg_4C_7_1_13	0.7224,0.1133,0.0603,0.0384,0.0656	0.008343,0.749205,0.244493	0.8158,0.0963,0.052,0.0221,0.0138	0.7277,0.1146,0.059,0.0356,0.063	0.857035190817478,0.109658921667024,0.0283205795481582,0.00460954929171708,0.000375758675622154	0.8236,0.0967,0.0469,0.0192,0.0136	0.14785	0.0454079408352452	0.075625	0.9398,0.7672,0.5575,0.3655,0.3918,0.0414,0.1654,0.2453,0.3452,0.2511,0.0119,0.0462,0.1366,0.2005,0.2118,0.0043,0.0165,0.0481,0.0635,0.0923,0.0026,0.0047,0.0124,0.0254,0.053	0.967043315859228,0.759511825129849,0.58167174459071,0.43352307424181,0.315065814083149,0.0325436814713698,0.205690749204556,0.328294517476859,0.400354986288279,0.421872155638814,0.000410694324522952,0.0342606202163925,0.0807808246898067,0.139971307744765,0.211832069381269,2.30349993293715e-06,0.000534613983648942,0.00859062492596941,0.0241703363268944,0.0472737481864238,4.8449463727112e-09,2.19146555297352e-06,0.000662288316654822,0.00198029539825192,0.00395621271034426
hg_2C_6_1_hg_4C_7_1_14	0.7266,0.1148,0.0586,0.0356,0.0644	0.005775,0.744505,0.25117	0.8215,0.0962,0.048,0.0214,0.013	0.7235,0.1131,0.0608,0.0385,0.0642	0.866451509516114,0.100503874057998,0.0279970008286139,0.00465548121717245,0.0003921343801016	0.8179,0.0968,0.051,0.0199,0.0143	0.15175	0.0430082142217875	0.078925	0.9376,0.7508,0.5527,0.3839,0.4054,0.0426,0.1775,0.2545,0.3128,0.2221,0.013,0.0518,0.1401,0.2014,0.2146,0.0044,0.0151,0.0407,0.0782,0.0999,0.0025,0.0048,0.012,0.0237,0.0581	0.977099334462827,0.762501932692139,0.579325454207651,0.427569899009363,0.307235267097275,0.0227020992492557,0.202560093881119,0.329019151960426,0.402079273487177,0.421740458461371,0.000197799225272627,0.0345553566162818,0.0821574851840641,0.143004184928619,0.217095455849948,7.65950380748437e-07,0.000381527730523246,0.00878626366998925,0.0252149737687788,0.0496676580268918,1.11226418789062e-09,1.08907993692793e-06,0.000711644977869526,0.00213166880606198,0.0042611605645143
hg_2C_6_1_hg_4C_7_1_15	0.717,0.1179,0.0613,0.0377,0.0662	0.009254,0.749363,0.243637	0.8167,0.099,0.0496,0.0209,0.0139	0.7332,0.11,0.0581,0.0364,0.0624	0.852917236517324,0.113466926910049,0.0287002635752615,0.00463898796397488,0.000376585033390481	0.8227,0.094,0.0494,0.0205,0.0134	0.14625	0.0465726895215146	0.076975	0.9392,0.7723,0.5701,0.3734,0.3862,0.0426,0.1601,0.2488,0.3133,0.2354,0.0109,0.047,0.126,0.2256,0.2262,0.005,0.0157,0.0472,0.0677,0.0954,0.0024,0.005,0.0079,0.0201,0.0569	0.963494656508337,0.757347515800676,0.580604892862354,0.433266787693372,0.315333200293729,0.0359978422373773,0.207505263222122,0.328986959489375,0.400442931039136,0.421873177871405,0.000504353333848468,0.0345509280090299,0.0810913060903475,0.140125487577801,0.211653472471391,3.14058682476553e-06,0.000593599511870643,0.00865555469976302,0.0241890061505019,0.0471939538640873,7.33361287261826e-09,2.69345630155376e-06,0.000661286858160226,0.00197578753918889,0.00394619549938754
hg_2C_6_1_hg_4C_7_1_16	0.7238,0.1151,0.0627,0.0359,0.0625	0.008782,0.742618,0.250802	0.8187,0.0961,0.0504,0.0192,0.0155	0.7264,0.1128,0.0566,0.0381,0.0661	0.855553153167217,0.110597097910778,0.0287055009684316,0.00474473412228883,0.000399513831284879	0.8207,0.0969,0.0486,0.0221,0.0118	0.151175	0.0459600893849119	0.0769	0.9379,0.7708,0.5851,0.3798,0.3862,0.0424,0.1635,0.2366,0.3293,0.2478,0.0126,0.0449,0.1297,0.2019,0.2118,0.0049,0.0152,0.0389,0.0673,0.1167,0.0022,0.0056,0.0097,0.0216,0.0375	0.965332037896887,0.753585119683818,0.572802854469259,0.42298524225321,0.30413228303567,0.0342106215053014,0.209699888674563,0.332766707704523,0.40341107859518,0.421633001346535,0.000454649246774509,0.036119692693018,0.084465379212445,0.145491708805055,0.219198681470849,2.68540299925529e-06,0.000592741437002568,0.00923024374850642,0.0259151923375108,0.0506475872040157,5.94803795417858e-09,2.55751159828795e-06,0.000734814865267043,0.00219677800904422,0.00438844694292982
hg_2C_6_1_hg_4C_7_1_17	0.7329,0.1118,0.0564,0.0357,0.0631	0.007686,0.741262,0.252998	0.8213,0.095,0.0497,0.0192,0.0148	0.7172,0.1161,0.0629,0.0383,0.0655	0.861466064088686,0.105055728236096,0.0282148943591752,0.00475794579312629,0.000405367522916822	0.8181,0.098,0.0492,0.0222,0.0125	0.1547	0.0443452061063732	0.07825	0.9374,0.763,0.5847,0.3729,0.3973,0.0417,0.1665,0.2518,0.3278,0.2408,0.0121,0.0519,0.1114,0.2185,0.2009,0.006,0.0147,0.0434,0.0665,0.1093,0.0028,0.0039,0.0087,0.0143,0.0517	0.969608634876429,0.755331470279796,0.572623539987974,0.421484844000963,0.301915382318763,0.0300405394569067,0.208067110331859,0.33265865590719,0.4038151761829,0.421536671158989,0.000349019946709083,0.0360766189517669,0.0847122030806147,0.146255772333252,0.22070732670968,1.80223014785375e-06,0.000522821295705735,0.009256008793304,0.0262013647229426,0.0513588890846217,3.48980789256322e-09,1.97914087255817e-06,0.000749592230917189,0.00224284275994178,0.00448173072794634
hg_2C_6_1_hg_4C_7_1_18	0.7256,0.1137,0.0572,0.0369,0.0666	0.009188,0.747933,0.245131	0.8209,0.0961,0.0482,0.0208,0.014	0.7246,0.1142,0.0622,0.0371,0.062	0.855167653720885,0.111356518247298,0.0284241621041307,0.00466921514013789,0.000382450787548663	0.8185,0.0969,0.0507,0.0205,0.0133	0.149475	0.0459355727565418	0.07825	0.9361,0.7741,0.563,0.396,0.3601,0.0432,0.1575,0.2385,0.2946,0.2643,0.0133,0.0493,0.1422,0.2104,0.2164,0.0048,0.0151,0.0444,0.0718,0.1051,0.0026,0.004,0.0119,0.0272,0.0541	0.963751420610895,0.75646150372278,0.578895094871101,0.431052194055858,0.312932801277051,0.0357482471046895,0.208047368482941,0.329831675560735,0.401101168338071,0.421855846814948,0.000497251084561784,0.0348925691488207,0.0818180449700477,0.141273678548243,0.213259469883406,3.07407322812244e-06,0.000595873176413327,0.00877876752129383,0.0245517571078696,0.0479148419361407,7.12662564139034e-09,2.6854690442783e-06,0.000676417076821969,0.00202120194995871,0.00403704008845451
hg_2C_6_1_hg_4C_7_1_19	0.7247,0.1159,0.0606,0.0368,0.0619	0.009639,0.744674,0.248078	0.8184,0.0964,0.0509,0.0211,0.0132	0.7254,0.1119,0.0588,0.0372,0.0667	0.853923500007455,0.112596725323254,0.0283605434003573,0.00463432570389067,0.000384905565043093	0.8211,0.0966,0.048,0.0202,0.0141	0.151975	0.0461901028739532	0.0774	0.9399,0.7775,0.5701,0.3922,0.3737,0.0411,0.1521,0.2664,0.3113,0.2626,0.0119,0.0477,0.1121,0.2059,0.2136,0.0042,0.017,0.0389,0.0686,0.1068,0.0029,0.0057,0.0125,0.0221,0.0433	0.961997888307991,0.752949265301409,0.574185758518115,0.42570736795811,0.307514093621392,0.0374517883696984,0.210506408304426,0.332240743964146,0.402654795348859,0.421748562458566,0.000546766968957062,0.0358995321968134,0.0837438175592564,0.144079623056286,0.216906948687903,3.54772102548271e-06,0.000641761408459314,0.00911732275858749,0.02543023177141,0.0495804884469269,8.63232774832304e-09,3.03278889240299e-06,0.000712357199894653,0.0021279818653345,0.00424990678521194
hg_2C_6_1_hg_4C_7_1_20	0.724,0.1138,0.0597,0.0386,0.064	0.00997,0.753338,0.239076	0.8202,0.0978,0.0494,0.0206,0.012	0.7261,0.1141,0.0597,0.0355,0.0646	0.854338995426234,0.113494780670818,0.0275565798796145,0.00436374380867811,0.000345900214654558	0.8192,0.0952,0.0495,0.0207,0.0153	0.1496	0.045770693178675	0.079375	0.9376,0.7702,0.5795,0.3566,0.367,0.0408,0.1593,0.2401,0.3411,0.25,0.0148,0.0531,0.1239,0.2171,0.2018,0.0044,0.0127,0.0428,0.0698,0.1111,0.0024,0.0048,0.0138,0.0155,0.0702	0.960712451172647,0.758485194525216,0.584636781988895,0.439167213563683,0.322076489249581,0.0386990420015203,0.207084444826516,0.327067166786409,0.398647207881202,0.421824568110893,0.000584572359557525,0.0338063494584926,0.0793119047843541,0.137101238337142,0.207174350116856,3.92458573631676e-06,0.000620982362603544,0.00836314983648336,0.0232304270073758,0.0452228138752808,9.88053892081e-09,3.0288271721793e-06,0.000620996603858096,0.00185391321059667,0.0037017786473879
hg_2C_6_1_hg_4C_7_2_1	0.7271,0.1131,0.0592,0.0369,0.0637	0.011146,0.801379,0.189588	0.8451,0.0765,0.0402,0.0178,0.0204	0.723,0.1148,0.0602,0.0371,0.0649	0.868558082378901,0.109084492867338,0.0197940172589514,0.00241962649710889,0.000143780997701205	0.8389,0.0805,0.0414,0.0162,0.0229	0.151525	0.039126632716843	0.075875	0.9362,0.7913,0.6044,0.462,0.4556,0.0442,0.1319,0.1931,0.2391,0.1792,0.0115,0.0494,0.1224,0.1685,0.1672,0.0029,0.017,0.0424,0.0788,0.0768,0.0051,0.0105,0.0377,0.0516,0.1212	0.956155876511756,0.792063985107623,0.646745984367159,0.520201874290366,0.412431654877242,0.0431097549268144,0.18427534471683,0.292292738230598,0.36716193546812,0.408882936429395,0.000728876045019194,0.0232008874035014,0.0559053755468384,0.0988423404750301,0.152011782188076,5.47708249332658e-06,0.000457324536016651,0.00479324459389089,0.013013237256116,0.0251173025226921,1.54339168043559e-08,2.45823602933278e-06,0.000262657261513027,0.000780612510367888,0.00155632398259391
hg_2C_6_1_hg_4C_7_2_2	0.723,0.1116,0.0608,0.0377,0.0668	0.012636,0.812595,0.177006	0.8403,0.0787,0.04,0.0177,0.0233	0.7272,0.1163,0.0585,0.0363,0.0618	0.865716199324872,0.113007344431965,0.0188956893044617,0.00216195566325449,0.00011881127544754	0.8437,0.0783,0.0417,0.0163,0.02	0.14735	0.0394399587831105	0.07265	0.938,0.8077,0.5765,0.4356,0.4709,0.0425,0.1154,0.2394,0.263,0.1587,0.0126,0.0489,0.1205,0.1753,0.1869,0.0034,0.0152,0.0342,0.0849,0.0811,0.0036,0.0128,0.0293,0.0411,0.1023	0.950405966185567,0.797067190838539,0.660221563936482,0.539869085479395,0.436009755467279,0.048652086925271,0.181024552077911,0.284076702882616,0.357808539339386,0.402220061448222,0.000933953086786217,0.0214389638182514,0.0513088701982816,0.0905436722268768,0.139143369904037,7.96830834736439e-06,0.00046647668360873,0.00418354302566165,0.0111591673345061,0.0213933496101422,2.5494028614902e-08,2.81658169012014e-06,0.000209319956959063,0.000619535619835444,0.00123346357031926
hg_2C_6_1_hg_4C_7_2_3	0.7259,0.1131,0.057,0.0373,0.0668	0.011647,0.80234,0.188205	0.8409,0.0793,0.0416,0.0168,0.0214	0.7243,0.1148,0.0624,0.0367,0.0618	0.866227614407659,0.111147033598571,0.0201149057796365,0.0024648977781463,0.000145548435987021	0.8432,0.0777,0.0401,0.0172,0.0219	0.149225	0.0398384330590579	0.074275	0.9365,0.8063,0.5914,0.4597,0.4619,0.0424,0.1238,0.2197,0.2204,0.1628,0.0122,0.0378,0.1183,0.2124,0.1504,0.0038,0.0185,0.0399,0.0672,0.0903,0.0051,0.0137,0.0307,0.0403,0.1345	0.954219614271882,0.791530467203655,0.647333051094018,0.52162736594297,0.414413411750512,0.044979054436723,0.184817774245763,0.291995881992604,0.366513377677243,0.408370261299683,0.000795066712537695,0.0231747208536544,0.0556530466115565,0.098230043986244,0.150905712977717,6.24617722677797e-06,0.000474378558279884,0.00476008005800494,0.012863350676402,0.0247841904134709,1.84016303285069e-08,2.65913864700143e-06,0.000257940243817127,0.000765861717140707,0.00152642355861774
hg_2C_6_1_hg_4C_7_2_4	0.7304,0.1109,0.0574,0.0378,0.0634	0.011553,0.822561,0.167824	0.8477,0.0738,0.0419,0.0156,0.021	0.7198,0.117,0.0619,0.0362,0.0652	0.87579411717679,0.105645947711155,0.0165895521801595,0.00177883082270113,9.15521091937926e-05	0.8363,0.0832,0.0397,0.0184,0.0223	0.15255	0.0361319382440882	0.07675	0.938,0.7901,0.5626,0.4372,0.4385,0.0426,0.1373,0.238,0.2705,0.1794,0.0119,0.0403,0.1221,0.1694,0.1661,0.0035,0.0213,0.0448,0.0683,0.093,0.004,0.011,0.0325,0.0546,0.1229	0.954582680669486,0.807823307477749,0.6761059793987,0.559430696432339,0.457797458578665,0.0446287710308173,0.172642107110069,0.273710840981898,0.347834972646304,0.395014502103286,0.000782433744630263,0.0191504087328392,0.0464452667097859,0.0826670076754703,0.127815631629892,6.09674034231707e-06,0.000382066629117033,0.00356989671193397,0.00956958698879314,0.0183811374596945,1.78147237977325e-08,2.11005022525644e-06,0.000168016197681999,0.000497736257094027,0.000991270228461338
hg_2C_6_1_hg_4C_7_2_5	0.7229,0.1176,0.0593,0.036,0.0642	0.010829,0.812027,0.179083	0.8448,0.0778,0.0404,0.0159,0.0211	0.7273,0.1103,0.06,0.0381,0.0644	0.872941666246362,0.106650865848749,0.0182092694879826,0.00208274157934482,0.000115456837562054	0.8393,0.0792,0.0412,0.0181,0.0222	0.15055	0.0374448642282491	0.076175	0.938,0.7849,0.5737,0.4396,0.4618,0.0413,0.1329,0.2244,0.2391,0.1771,0.0113,0.0508,0.1266,0.1748,0.1719,0.0041,0.0195,0.0481,0.09,0.0729,0.0053,0.0119,0.0272,0.0566,0.1163	0.957382537649795,0.801283459603348,0.662152118212977,0.539988513478681,0.434792645400461,0.0419239767450102,0.177376280938605,0.282638638133807,0.357711048330616,0.402593511529032,0.000688447312201402,0.0209392828403325,0.0508735030261548,0.0904911078696683,0.139792097370873,5.02454138790899e-06,0.000398897993628681,0.00412489650136305,0.011183020064591,0.0215732686833125,1.37516058117521e-08,2.07862408596774e-06,0.000210844125698555,0.000626310256443573,0.00124847701632102
hg_2C_6_1_hg_4C_7_2_6	0.7267,0.1132,0.0596,0.0366,0.0639	0.013379,0.813852,0.175112	0.8433,0.0794,0.0405,0.0161,0.0208	0.7235,0.1147,0.0597,0.0374,0.0647	0.865957059800461,0.113564450547322,0.0183139194025703,0.00205320937965529,0.000111360869991003	0.8407,0.0776,0.0412,0.0179,0.0225	0.151275	0.0391993402428482	0.075925	0.936,0.7926,0.6228,0.4153,0.4441,0.044,0.1267,0.1965,0.2487,0.167,0.0113,0.0492,0.1157,0.1931,0.1721,0.0036,0.0202,0.0365,0.0899,0.0929,0.0051,0.0113,0.0285,0.0529,0.1239	0.9475484386484,0.796149319753079,0.660877216826796,0.541732129869551,0.438714058881344,0.0513966378606453,0.181911744609133,0.283747187595738,0.356902966820459,0.401379082283298,0.00104544037366563,0.0214465805001182,0.0510240546738054,0.0897778628947273,0.137708005162884,9.45107713382174e-06,0.000489237884049482,0.00414728400599279,0.0109835894429637,0.0209981541949623,3.20401554835649e-08,3.11725362056438e-06,0.000204256897668305,0.000603450972298705,0.00120069947751176
